"group","lon","lat","species","subspecies","ID"
"Gulf",-97.440061,26.131653,"rufivirgatus","ruf_rufivirgatus",107074
"Gulf",-100.5513409,29.0946913,"rufivirgatus","ruf_rufivirgatus",107075
"Gulf",-99.6896303,26.8625437,"rufivirgatus","ruf_rufivirgatus",107084
"Gulf",-99.810667,26.319449,"rufivirgatus","ruf_rufivirgatus",107273
"Gulf",-99.630435,26.148994,"rufivirgatus","ruf_rufivirgatus",107274
"Gulf",-98.140536,26.595934,"rufivirgatus","ruf_rufivirgatus",107438
"Gulf",-97.9245991,28.5044832,"rufivirgatus","ruf_rufivirgatus",107638
"Gulf",-98.625127,28.603864,"rufivirgatus","ruf_rufivirgatus",108331
"Gulf",-98.2976933,29.2895604,"rufivirgatus","ruf_rufivirgatus",108472
"Gulf",-97.5813779,26.4092581,"rufivirgatus","ruf_rufivirgatus",108547
"Gulf",-97.407089,26.244324,"rufivirgatus","ruf_rufivirgatus",108568
"Gulf",-99.0380068,26.6484989,"rufivirgatus","ruf_rufivirgatus",108792
"Gulf",-98.1989734,28.9088135,"rufivirgatus","ruf_rufivirgatus",108988
"Gulf",-100.4794765,28.7068754,"rufivirgatus","ruf_rufivirgatus",109113
"Gulf",-99.1986038,27.869103,"rufivirgatus","ruf_rufivirgatus",109336
"Gulf",-99.12746,27.376613,"rufivirgatus","ruf_rufivirgatus",109698
"Gulf",-100.480036,29.326159,"rufivirgatus","ruf_rufivirgatus",109707
"Gulf",-97.9991792,28.4784615,"rufivirgatus","ruf_rufivirgatus",109709
"Gulf",-97.6216425,26.1902441,"rufivirgatus","ruf_rufivirgatus",109915
"Gulf",-99.0266647,28.1900117,"rufivirgatus","ruf_rufivirgatus",110296
"Gulf",-99.73085,26.243671,"rufivirgatus","ruf_rufivirgatus",110647
"Gulf",-98.209057,28.436867,"rufivirgatus","ruf_rufivirgatus",110979
"Gulf",-97.4200737,25.9257632,"rufivirgatus","ruf_rufivirgatus",111339
"Gulf",-98.314935,28.775464,"rufivirgatus","ruf_rufivirgatus",111419
"Gulf",-100.5371332,28.8591827,"rufivirgatus","ruf_rufivirgatus",111911
"Gulf",-99.880661,26.351328,"rufivirgatus","ruf_rufivirgatus",111968
"Gulf",-97.969873,26.0635051,"rufivirgatus","ruf_rufivirgatus",112448
"Gulf",-98.8992112,27.0054278,"rufivirgatus","ruf_rufivirgatus",113303
"Gulf",-98.1989336,28.9441667,"rufivirgatus","ruf_rufivirgatus",115063
"Gulf",-100.7645909,29.3156045,"rufivirgatus","ruf_rufivirgatus",115262
"Gulf",-98.112246,26.934398,"rufivirgatus","ruf_rufivirgatus",115715
"Gulf",-97.961074,26.457252,"rufivirgatus","ruf_rufivirgatus",115728
"Gulf",-98.0563259,27.2128847,"rufivirgatus","ruf_rufivirgatus",116074
"Gulf",-97.771837,26.077206,"rufivirgatus","ruf_rufivirgatus",116080
"Gulf",-98.0885424,28.511203,"rufivirgatus","ruf_rufivirgatus",116273
"Gulf",-97.6391459,27.8814941,"rufivirgatus","ruf_rufivirgatus",116788
"Gulf",-97.4427744,26.2143987,"rufivirgatus","ruf_rufivirgatus",117006
"Gulf",-99.589952,28.866682,"rufivirgatus","ruf_rufivirgatus",118354
"Gulf",-100.0059556,29.6448213,"rufivirgatus","ruf_rufivirgatus",118358
"Gulf",-97.871956,28.838064,"rufivirgatus","ruf_rufivirgatus",118869
"Gulf",-98.04725,27.751548,"rufivirgatus","ruf_rufivirgatus",119064
"Gulf",-98.040211,28.590444,"rufivirgatus","ruf_rufivirgatus",119324
"Gulf",-98.5541957,25.7202316,"rufivirgatus","ruf_rufivirgatus",119331
"Gulf",-97.7805559,26.3388875,"rufivirgatus","ruf_rufivirgatus",119798
"Gulf",-99.2564293,28.2533553,"rufivirgatus","ruf_rufivirgatus",120032
"Gulf",-98.5156207,26.2438718,"rufivirgatus","ruf_rufivirgatus",120044
"Gulf",-97.3730363,27.58135,"rufivirgatus","ruf_rufivirgatus",120226
"Gulf",-97.890414,28.607678,"rufivirgatus","ruf_rufivirgatus",120516
"Gulf",-99.099027,26.6498557,"rufivirgatus","ruf_rufivirgatus",120995
"Gulf",-97.4840927,26.2151814,"rufivirgatus","ruf_rufivirgatus",121152
"Gulf",-98.2959652,28.7339192,"rufivirgatus","ruf_rufivirgatus",121682
"Gulf",-98.236283,28.016522,"rufivirgatus","ruf_rufivirgatus",122160
"Gulf",-97.53686,26.183091,"rufivirgatus","ruf_rufivirgatus",123064
"Gulf",-99.138199,29.186927,"rufivirgatus","ruf_rufivirgatus",123330
"Gulf",-98.2639533,26.1093685,"rufivirgatus","ruf_rufivirgatus",123421
"Gulf",-97.469771,26.595809,"rufivirgatus","ruf_rufivirgatus",123784
"Gulf",-98.49138,28.799378,"rufivirgatus","ruf_rufivirgatus",124307
"Gulf",-98.7950814,29.418367,"rufivirgatus","ruf_rufivirgatus",124734
"Gulf",-97.8924438,28.5142896,"rufivirgatus","ruf_rufivirgatus",125040
"Gulf",-98.190458,27.232085,"rufivirgatus","ruf_rufivirgatus",125941
"Gulf",-98.955211,27.464999,"rufivirgatus","ruf_rufivirgatus",125958
"Gulf",-98.8940068,26.8856995,"rufivirgatus","ruf_rufivirgatus",126025
"Gulf",-99.1112872,26.7114109,"rufivirgatus","ruf_rufivirgatus",126171
"Gulf",-98.836025,27.756698,"rufivirgatus","ruf_rufivirgatus",126419
"Gulf",-99.097474,29.021917,"rufivirgatus","ruf_rufivirgatus",126425
"Gulf",-98.1850505,26.3582661,"rufivirgatus","ruf_rufivirgatus",126454
"Gulf",-97.2204369,27.6264996,"rufivirgatus","ruf_rufivirgatus",126785
"Gulf",-99.142238,29.374053,"rufivirgatus","ruf_rufivirgatus",127858
"Gulf",-99.8680932,27.2993714,"rufivirgatus","ruf_rufivirgatus",128104
"Gulf",-97.4897533,28.7770752,"rufivirgatus","ruf_rufivirgatus",128295
"Gulf",-97.9656251,28.4913427,"rufivirgatus","ruf_rufivirgatus",128756
"Gulf",-97.889029,28.5275837,"rufivirgatus","ruf_rufivirgatus",128757
"Gulf",-97.586773,26.750551,"rufivirgatus","ruf_rufivirgatus",130344
"Gulf",-98.2204268,26.9113904,"rufivirgatus","ruf_rufivirgatus",130372
"Gulf",-99.0448891,26.8295806,"rufivirgatus","ruf_rufivirgatus",130425
"Gulf",-99.082828,26.57749,"rufivirgatus","ruf_rufivirgatus",131286
"Gulf",-98.866355,29.061628,"rufivirgatus","ruf_rufivirgatus",131489
"Gulf",-97.339739,26.121082,"rufivirgatus","ruf_rufivirgatus",131947
"Gulf",-99.9667805,27.441273,"rufivirgatus","ruf_rufivirgatus",132438
"Gulf",-97.499166,27.600871,"rufivirgatus","ruf_rufivirgatus",132838
"Gulf",-98.204924,28.467787,"rufivirgatus","ruf_rufivirgatus",133178
"Gulf",-97.6617213,26.1269674,"rufivirgatus","ruf_rufivirgatus",133421
"Gulf",-98.2423871,26.2787755,"rufivirgatus","ruf_rufivirgatus",133452
"Gulf",-97.6087881,28.8552712,"rufivirgatus","ruf_rufivirgatus",134371
"Gulf",-98.032644,28.968986,"rufivirgatus","ruf_rufivirgatus",135292
"Gulf",-98.3573638,26.1967777,"rufivirgatus","ruf_rufivirgatus",135446
"Gulf",-97.765257,26.201199,"rufivirgatus","ruf_rufivirgatus",135644
"Gulf",-100.278143,29.27202,"rufivirgatus","ruf_rufivirgatus",135676
"Gulf",-97.622418,26.005469,"rufivirgatus","ruf_rufivirgatus",135839
"Gulf",-99.2394275,28.2577525,"rufivirgatus","ruf_rufivirgatus",136396
"Gulf",-98.222793,28.49148,"rufivirgatus","ruf_rufivirgatus",136624
"Gulf",-98.419733,29.3847927,"rufivirgatus","ruf_rufivirgatus",136828
"Gulf",-98.1220794,28.8022909,"rufivirgatus","ruf_rufivirgatus",136926
"Gulf",-98.4775483,27.9904006,"rufivirgatus","ruf_rufivirgatus",136964
"Gulf",-98.8807438,26.5502534,"rufivirgatus","ruf_rufivirgatus",137330
"Gulf",-97.693974,27.925336,"rufivirgatus","ruf_rufivirgatus",137992
"Gulf",-100.856007,29.3693287,"rufivirgatus","ruf_rufivirgatus",138033
"Gulf",-99.8366119,28.5759229,"rufivirgatus","ruf_rufivirgatus",138037
"Gulf",-98.9543508,29.0099652,"rufivirgatus","ruf_rufivirgatus",138207
"Gulf",-98.0259542,26.2300796,"rufivirgatus","ruf_rufivirgatus",138424
"Gulf",-98.671489,27.322418,"rufivirgatus","ruf_rufivirgatus",138709
"Gulf",-98.290974,28.611146,"rufivirgatus","ruf_rufivirgatus",138947
"Gulf",-98.554567,28.872389,"rufivirgatus","ruf_rufivirgatus",139071
"Gulf",-97.9429042,28.4349419,"rufivirgatus","ruf_rufivirgatus",139078
"Gulf",-99.6999519,26.2484345,"rufivirgatus","ruf_rufivirgatus",139250
"Gulf",-100.405227,29.218867,"rufivirgatus","ruf_rufivirgatus",139678
"Gulf",-97.9038104,28.2087386,"rufivirgatus","ruf_rufivirgatus",140267
"Gulf",-100.320521,28.422058,"rufivirgatus","ruf_rufivirgatus",140435
"Gulf",-97.873354,28.395069,"rufivirgatus","ruf_rufivirgatus",140447
"Gulf",-97.907555,28.340626,"rufivirgatus","ruf_rufivirgatus",140813
"Gulf",-100.404423,29.487944,"rufivirgatus","ruf_rufivirgatus",141012
"Gulf",-99.6365572,29.2950561,"rufivirgatus","ruf_rufivirgatus",141355
"Gulf",-97.841968,28.588728,"rufivirgatus","ruf_rufivirgatus",141400
"Gulf",-98.7072229,29.355696,"rufivirgatus","ruf_rufivirgatus",141514
"Gulf",-98.8514672,26.4333947,"rufivirgatus","ruf_rufivirgatus",141758
"Gulf",-97.4746235,25.8880988,"rufivirgatus","ruf_rufivirgatus",142453
"Gulf",-99.4420346,27.2546924,"rufivirgatus","ruf_rufivirgatus",142973
"Gulf",-99.05685,29.374756,"rufivirgatus","ruf_rufivirgatus",143369
"Gulf",-98.6242062,27.8541258,"rufivirgatus","ruf_rufivirgatus",144608
"Gulf",-98.1856003,26.0765991,"rufivirgatus","ruf_rufivirgatus",144760
"Gulf",-97.455725,26.556621,"rufivirgatus","ruf_rufivirgatus",145168
"Gulf",-100.5892633,28.8958455,"rufivirgatus","ruf_rufivirgatus",145918
"Gulf",-97.235602,26.06592,"rufivirgatus","ruf_rufivirgatus",146328
"Gulf",-98.5979123,29.3732625,"rufivirgatus","ruf_rufivirgatus",146492
"Gulf",-97.9637513,28.5714805,"rufivirgatus","ruf_rufivirgatus",147044
"Gulf",-97.7967158,28.5308208,"rufivirgatus","ruf_rufivirgatus",147076
"Gulf",-98.2017136,26.1324997,"rufivirgatus","ruf_rufivirgatus",147718
"Gulf",-98.887405,27.064129,"rufivirgatus","ruf_rufivirgatus",148016
"Gulf",-97.6696148,27.9231086,"rufivirgatus","ruf_rufivirgatus",148021
"Gulf",-98.893162,26.954249,"rufivirgatus","ruf_rufivirgatus",148224
"Gulf",-97.8118982,28.5438204,"rufivirgatus","ruf_rufivirgatus",149718
"Gulf",-97.5151634,25.8908862,"rufivirgatus","ruf_rufivirgatus",149740
"Gulf",-97.725116,26.1990258,"rufivirgatus","ruf_rufivirgatus",149966
"Gulf",-99.0621234,28.1845287,"rufivirgatus","ruf_rufivirgatus",150712
"Gulf",-98.833447,29.528158,"rufivirgatus","ruf_rufivirgatus",151092
"Gulf",-98.432883,26.793402,"rufivirgatus","ruf_rufivirgatus",151390
"Gulf",-97.566043,25.975681,"rufivirgatus","ruf_rufivirgatus",151652
"Gulf",-97.531584,26.542709,"rufivirgatus","ruf_rufivirgatus",152097
"Gulf",-98.452251,28.169433,"rufivirgatus","ruf_rufivirgatus",152369
"Gulf",-98.645928,29.511751,"rufivirgatus","ruf_rufivirgatus",152490
"Gulf",-98.2710314,26.9199271,"rufivirgatus","ruf_rufivirgatus",152742
"Gulf",-98.008041,28.788243,"rufivirgatus","ruf_rufivirgatus",152834
"Gulf",-98.452928,26.435237,"rufivirgatus","ruf_rufivirgatus",153054
"Gulf",-99.128945,28.909818,"rufivirgatus","ruf_rufivirgatus",153098
"Gulf",-100.004297,29.377079,"rufivirgatus","ruf_rufivirgatus",155279
"Gulf",-97.5994706,27.9209379,"rufivirgatus","ruf_rufivirgatus",155386
"Gulf",-97.920883,28.072354,"rufivirgatus","ruf_rufivirgatus",157486
"Gulf",-97.9530116,28.5714738,"rufivirgatus","ruf_rufivirgatus",158190
"Gulf",-99.261505,28.55508,"rufivirgatus","ruf_rufivirgatus",158689
"Gulf",-97.979493,28.237931,"rufivirgatus","ruf_rufivirgatus",159443
"Gulf",-98.8370666,28.2224677,"rufivirgatus","ruf_rufivirgatus",160397
"Gulf",-97.468806,25.980844,"rufivirgatus","ruf_rufivirgatus",160399
"Gulf",-98.3568946,28.5232472,"rufivirgatus","ruf_rufivirgatus",160401
"Gulf",-99.5761299,27.6224026,"rufivirgatus","ruf_rufivirgatus",160486
"Gulf",-98.7504036,27.3536448,"rufivirgatus","ruf_rufivirgatus",160519
"Gulf",-99.8317892,29.1660069,"rufivirgatus","ruf_rufivirgatus",160643
"Gulf",-98.7301252,28.8445987,"rufivirgatus","ruf_rufivirgatus",161104
"Gulf",-97.837805,27.373381,"rufivirgatus","ruf_rufivirgatus",161324
"Gulf",-99.950324,25.868065,"rufivirgatus","ruf_rufivirgatus",161696
"Gulf",-99.4480528,26.1817667,"rufivirgatus","ruf_rufivirgatus",161748
"Gulf",-98.1981892,27.365785,"rufivirgatus","ruf_rufivirgatus",161794
"Gulf",-97.702583,26.6633636,"rufivirgatus","ruf_rufivirgatus",162008
"Gulf",-97.6849995,27.8997915,"rufivirgatus","ruf_rufivirgatus",162215
"Gulf",-100.554381,29.34073,"rufivirgatus","ruf_rufivirgatus",162226
"Gulf",-98.09886,28.864417,"rufivirgatus","ruf_rufivirgatus",162700
"Gulf",-99.407201,28.311964,"rufivirgatus","ruf_rufivirgatus",163152
"Gulf",-99.703216,29.058582,"rufivirgatus","ruf_rufivirgatus",163604
"Gulf",-99.5490101,26.078041,"rufivirgatus","ruf_rufivirgatus",163802
"Gulf",-98.456656,29.301444,"rufivirgatus","ruf_rufivirgatus",163829
"Gulf",-97.5113655,27.5376859,"rufivirgatus","ruf_rufivirgatus",164345
"Gulf",-98.16009,27.755502,"rufivirgatus","ruf_rufivirgatus",164507
"Gulf",-99.929233,29.32385,"rufivirgatus","ruf_rufivirgatus",164527
"Gulf",-98.448034,27.995186,"rufivirgatus","ruf_rufivirgatus",164542
"Gulf",-98.088519,27.981177,"rufivirgatus","ruf_rufivirgatus",164743
"Gulf",-98.253264,28.732393,"rufivirgatus","ruf_rufivirgatus",164767
"Gulf",-98.73858,26.788408,"rufivirgatus","ruf_rufivirgatus",165008
"Gulf",-98.998426,29.040724,"rufivirgatus","ruf_rufivirgatus",165221
"Gulf",-97.90878,27.392589,"rufivirgatus","ruf_rufivirgatus",165689
"Gulf",-98.2455041,25.6951412,"rufivirgatus","ruf_rufivirgatus",165692
"Gulf",-97.348188,26.242665,"rufivirgatus","ruf_rufivirgatus",166612
"Gulf",-97.820871,26.116674,"rufivirgatus","ruf_rufivirgatus",166713
"Gulf",-97.335855,26.091261,"rufivirgatus","ruf_rufivirgatus",166782
"Gulf",-98.505325,26.209021,"rufivirgatus","ruf_rufivirgatus",166880
"Gulf",-97.906981,27.528636,"rufivirgatus","ruf_rufivirgatus",166898
"Gulf",-99.1783853,29.2532378,"rufivirgatus","ruf_rufivirgatus",167754
"Gulf",-98.4716392,29.4590115,"rufivirgatus","ruf_rufivirgatus",167767
"Gulf",-97.493146,26.575112,"rufivirgatus","ruf_rufivirgatus",168202
"Gulf",-97.921591,27.530598,"rufivirgatus","ruf_rufivirgatus",168204
"Gulf",-98.405549,27.389881,"rufivirgatus","ruf_rufivirgatus",168673
"Gulf",-98.059541,28.891402,"rufivirgatus","ruf_rufivirgatus",170794
"Gulf",-98.177829,28.911216,"rufivirgatus","ruf_rufivirgatus",171263
"Gulf",-98.353026,28.706732,"rufivirgatus","ruf_rufivirgatus",171729
"Gulf",-99.1504387,29.1465988,"rufivirgatus","ruf_rufivirgatus",172842
"Gulf",-97.7534083,26.1394806,"rufivirgatus","ruf_rufivirgatus",173044
"Gulf",-98.0647367,26.1114642,"rufivirgatus","ruf_rufivirgatus",173261
"Gulf",-98.338255,28.728376,"rufivirgatus","ruf_rufivirgatus",173952
"Gulf",-100.5853854,29.3501609,"rufivirgatus","ruf_rufivirgatus",174065
"Gulf",-98.152582,26.477753,"rufivirgatus","ruf_rufivirgatus",174427
"Gulf",-97.955736,26.491336,"rufivirgatus","ruf_rufivirgatus",174878
"Gulf",-97.792731,26.187566,"rufivirgatus","ruf_rufivirgatus",174892
"Gulf",-100.4024117,29.8305934,"rufivirgatus","ruf_rufivirgatus",82483
"Gulf",-100.091362,25.451559,"rufivirgatus","ruf_rufivirgatus",82648
"Gulf",-100.134285,25.405605,"rufivirgatus","ruf_rufivirgatus",82845
"Gulf",-100.410292,25.724474,"rufivirgatus","ruf_rufivirgatus",83764
"Gulf",-100.280759,25.581992,"rufivirgatus","ruf_rufivirgatus",83862
"Gulf",-96.88622,28.47048,"rufivirgatus","ruf_rufivirgatus",85274
"Gulf",-99.570653,29.8077,"rufivirgatus","ruf_rufivirgatus",86043
"Gulf",-97.062192,28.0400161,"rufivirgatus","ruf_rufivirgatus",87689
"Gulf",-100.309107,25.61678,"rufivirgatus","ruf_rufivirgatus",89397
"Gulf",-100.3889009,25.5639588,"rufivirgatus","ruf_rufivirgatus",90062
"Gulf",-98.90456,29.552357,"rufivirgatus","ruf_rufivirgatus",90967
"Gulf",-101.5755343,30.134587,"rufivirgatus","ruf_rufivirgatus",92111
"Gulf",-100.5063415,25.6151904,"rufivirgatus","ruf_rufivirgatus",92498
"Gulf",-99.746446,29.779465,"rufivirgatus","ruf_rufivirgatus",92635
"Gulf",-100.4755175,25.9568099,"rufivirgatus","ruf_rufivirgatus",98193
"Gulf",-100.4542208,29.599245,"rufivirgatus","ruf_rufivirgatus",98459
"Gulf",-99.471103,30.165238,"rufivirgatus","ruf_rufivirgatus",101057
"Gulf",-97.341691,28.254272,"rufivirgatus","ruf_rufivirgatus",101717
"Gulf",-99.979418,29.701818,"rufivirgatus","ruf_rufivirgatus",102387
"Gulf",-98.5532427,29.2470897,"rufivirgatus","ruf_rufivirgatus",102715
"Gulf",-99.776851,30.472194,"rufivirgatus","ruf_rufivirgatus",104289
"Gulf",-100.209786,25.474134,"rufivirgatus","ruf_rufivirgatus",105708
"Gulf",-99.765278,25.041777,"rufivirgatus","ruf_rufivirgatus",106550
"Gulf",-100.0197887,25.2075233,"rufivirgatus","ruf_rufivirgatus",107251
"Gulf",-100.2031422,25.3711157,"rufivirgatus","ruf_rufivirgatus",107711
"Gulf",-100.255197,25.581648,"rufivirgatus","ruf_rufivirgatus",108002
"Gulf",-99.657746,25.658878,"rufivirgatus","ruf_rufivirgatus",108974
"Gulf",-100.4106295,25.6482774,"rufivirgatus","ruf_rufivirgatus",109139
"Gulf",-97.47787,27.8860739,"rufivirgatus","ruf_rufivirgatus",109294
"Gulf",-100.5476821,26.5422413,"rufivirgatus","ruf_rufivirgatus",109520
"Gulf",-100.046673,26.219188,"rufivirgatus","ruf_rufivirgatus",111199
"Gulf",-99.886177,29.633837,"rufivirgatus","ruf_rufivirgatus",113869
"Gulf",-99.866742,29.575695,"rufivirgatus","ruf_rufivirgatus",117357
"Gulf",-100.1649721,25.5609041,"rufivirgatus","ruf_rufivirgatus",118370
"Gulf",-97.425983,28.126926,"rufivirgatus","ruf_rufivirgatus",119339
"Gulf",-100.190038,25.349651,"rufivirgatus","ruf_rufivirgatus",119568
"Gulf",-99.9179761,29.737991,"rufivirgatus","ruf_rufivirgatus",120063
"Gulf",-100.3744948,25.6299288,"rufivirgatus","ruf_rufivirgatus",120507
"Gulf",-100.2950045,25.6158765,"rufivirgatus","ruf_rufivirgatus",122159
"Gulf",-99.3466844,24.6061227,"rufivirgatus","ruf_rufivirgatus",124514
"Gulf",-100.469922,25.613849,"rufivirgatus","ruf_rufivirgatus",125955
"Gulf",-97.415782,28.103281,"rufivirgatus","ruf_rufivirgatus",126197
"Gulf",-99.3370968,24.6902218,"rufivirgatus","ruf_rufivirgatus",126202
"Gulf",-99.7038381,29.7808892,"rufivirgatus","ruf_rufivirgatus",127073
"Gulf",-97.974174,23.815913,"rufivirgatus","ruf_rufivirgatus",127342
"Gulf",-99.8660965,29.7744999,"rufivirgatus","ruf_rufivirgatus",128355
"Gulf",-99.679533,29.809284,"rufivirgatus","ruf_rufivirgatus",130102
"Gulf",-100.1904202,25.5092142,"rufivirgatus","ruf_rufivirgatus",133281
"Gulf",-100.515448,26.51301,"rufivirgatus","ruf_rufivirgatus",133501
"Gulf",-99.773495,29.866425,"rufivirgatus","ruf_rufivirgatus",133820
"Gulf",-100.77896,29.969618,"rufivirgatus","ruf_rufivirgatus",133998
"Gulf",-100.420899,29.639306,"rufivirgatus","ruf_rufivirgatus",134168
"Gulf",-100.0131762,25.3971082,"rufivirgatus","ruf_rufivirgatus",135293
"Gulf",-100.1385784,25.8594939,"rufivirgatus","ruf_rufivirgatus",135690
"Gulf",-100.006015,29.908226,"rufivirgatus","ruf_rufivirgatus",136777
"Gulf",-98.718918,29.706081,"rufivirgatus","ruf_rufivirgatus",137651
"Gulf",-100.3166667,29.8583333,"rufivirgatus","ruf_rufivirgatus",138015
"Gulf",-97.6274791,29.0835441,"rufivirgatus","ruf_rufivirgatus",138382
"Gulf",-97.4107265,28.3607091,"rufivirgatus","ruf_rufivirgatus",140062
"Gulf",-99.801688,30.429869,"rufivirgatus","ruf_rufivirgatus",146808
"Gulf",-97.465583,28.590597,"rufivirgatus","ruf_rufivirgatus",146819
"Gulf",-99.451821,24.912579,"rufivirgatus","ruf_rufivirgatus",146951
"Gulf",-97.745214,28.430532,"rufivirgatus","ruf_rufivirgatus",147309
"Gulf",-98.837767,29.537625,"rufivirgatus","ruf_rufivirgatus",148389
"Gulf",-100.1377074,25.9044944,"rufivirgatus","ruf_rufivirgatus",148478
"Gulf",-99.627314,24.630389,"rufivirgatus","ruf_rufivirgatus",148718
"Gulf",-100.1331821,25.8760001,"rufivirgatus","ruf_rufivirgatus",153861
"Gulf",-100.2890141,25.5617191,"rufivirgatus","ruf_rufivirgatus",155990
"Gulf",-100.3903078,25.6364405,"rufivirgatus","ruf_rufivirgatus",156862
"Gulf",-96.872261,28.414153,"rufivirgatus","ruf_rufivirgatus",157725
"Gulf",-100.3422403,25.6430554,"rufivirgatus","ruf_rufivirgatus",158083
"Gulf",-100.0424913,25.2396875,"rufivirgatus","ruf_rufivirgatus",158919
"Gulf",-97.2966995,26.1998997,"rufivirgatus","ruf_rufivirgatus",161038
"Gulf",-100.1351466,25.55455,"rufivirgatus","ruf_rufivirgatus",161119
"Gulf",-100.1280984,25.8905294,"rufivirgatus","ruf_rufivirgatus",161784
"Gulf",-99.3427543,25.727694,"rufivirgatus","ruf_rufivirgatus",161789
"Gulf",-99.790096,24.742172,"rufivirgatus","ruf_rufivirgatus",162025
"Gulf",-100.2304033,25.383495,"rufivirgatus","ruf_rufivirgatus",162211
"Gulf",-99.7440431,24.7414014,"rufivirgatus","ruf_rufivirgatus",162923
"Gulf",-100.1277192,25.9020213,"rufivirgatus","ruf_rufivirgatus",164253
"Gulf",-100.1476966,25.9314458,"rufivirgatus","ruf_rufivirgatus",165014
"Gulf",-97.719465,28.462453,"rufivirgatus","ruf_rufivirgatus",167760
"Gulf",-99.174663,29.622412,"rufivirgatus","ruf_rufivirgatus",168427
"Gulf",-99.7495314,24.7236388,"rufivirgatus","ruf_rufivirgatus",168690
"Gulf",-100.3259421,29.8307308,"rufivirgatus","ruf_rufivirgatus",169406
"Gulf",-100.2505311,25.4927917,"rufivirgatus","ruf_rufivirgatus",170097
